user_id,file_id,rating,combo_ALL__pred,n_sentences,n_tokens,sentence_length,n_sentences_r,n_words_r,n_chars_r,syllables,polysyllables,words_per_sentence,syllables_per_word,chars_per_word,polysyllable_rate,flesch_reading_ease,fk_grade_level,gunning_fog,smog_index,ari,coleman_liau,tokens,types,ttr,rttr,cttr,herdan_c,maas_a2,yules_k,mtld,hapax_ratio,dis_legomena_ratio,avg_word_len,token_count,sentence_count,pos_prop_NOUN,pos_prop_PROPN,pos_prop_PRON,pos_prop_VERB,pos_prop_AUX,pos_prop_ADJ,pos_prop_ADV,pos_prop_ADP,pos_prop_DET,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_INTJ,pos_prop_SYM,pos_prop_X,pos_prop_PUNCT,content_vs_function_ratio,pronoun_ratio,verbs_per_sentence,pos_entropy,avg_tree_depth,max_tree_depth,std_tree_depth,avg_dep_distance,root_children_mean,token_count_ner,entity_count,entity_density,unique_entity_types,entity_label_entropy,avg_entity_length_tokens,ent_count_PERSON,ent_count_ORG,ent_count_GPE,ent_count_LOC,ent_count_NORP,ent_count_FAC,ent_count_EVENT,ent_count_WORK_OF_ART,ent_count_LAW,ent_count_LANGUAGE,ent_count_PRODUCT,ent_count_DATE,ent_count_TIME,ent_count_PERCENT,ent_count_MONEY,ent_count_QUANTITY,ent_count_ORDINAL,ent_count_CARDINAL,vader_compound,vader_pos,vader_neu,vader_neg,tb_polarity,tb_subjectivity,disc_token_count,total_connectives,connective_density_per_100w,unique_connectives,connective_entropy,count_temporal,count_comparison,count_cause,count_expansion,density_temporal,density_comparison,density_cause,density_expansion,enumeration_count,avg_connective_position,unique_entities,avg_entities_per_sent,entity_continuity,entity_introductions,role_transitions,grid_density,cosine_sim,q_norm,r_norm,norm_gap,avg_logprob,ppl,proportion_top10,proportion_top100,proportion_top1000,proportion_over1000,mean_rank,median_rank,rank_entropy,n_pred_tokens,nli_mean_entail,nli_mean_contra,nli_max_contra,nli_frac_entail_gt50,nli_frac_contra_gt50,nli_pairs_evaluated,nli_r_to_q_entail,nli_q_to_r_entail,nli_r_to_q_contra,nli_q_to_r_contra,n_sentences_resp,ll_orig,mean_ll_pert,std_ll_pert,curvature_z,n_perturb_used
10,0,3.0,3.68,16.0,728.0,517.0,10.0,451.0,2481.0,746.0,76.0,45.1,1.6541,5.5011,0.1685,21.1215,21.5174,24.7806,18.8781,27.0302,15.8902,517.0,266.0,0.5145,11.6987,8.2722,0.8936,0.017,72.1317,116.162,0.688,0.1429,5.0232,728.0,16.0,0.206,0.228,0.0096,0.0701,0.0041,0.0646,0.0055,0.0234,0.0082,0.0357,0.0041,0.0027,0.1387,0.0,0.0179,0.0027,0.1786,6.5312,0.0096,3.375,2.9957,5.25,9.0,1.7854,3.4461,4.5625,728.0,108.0,0.1484,8.0,2.112,1.7222,33.0,14.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,45.0,0.9896,0.106,0.863,0.032,0.1043,0.4168,517.0,8.0,1.5474,2.0,0.5436,0.0,1.0,0.0,7.0,0.0,0.1934,0.0,1.354,0.0,0.1943,165.0,20.1875,0.3515,0.6485,0.2658,0.1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,3.0,3.32,10.0,284.0,203.0,8.0,174.0,879.0,256.0,16.0,21.75,1.4713,5.0517,0.092,60.2898,10.2534,12.3782,11.2081,13.2386,12.5432,203.0,125.0,0.6158,8.7733,6.2036,0.9087,0.0172,120.3621,73.8269,0.752,0.136,4.6158,284.0,10.0,0.2641,0.1373,0.007,0.0669,0.0,0.0458,0.0106,0.0634,0.0106,0.0352,0.0,0.0035,0.169,0.0,0.0211,0.0,0.1655,4.3824,0.007,1.9,2.9858,5.3,9.0,2.2825,2.7237,2.9,284.0,47.0,0.1655,7.0,1.8111,1.5106,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,27.0,0.969,0.146,0.804,0.049,0.0185,0.3407,203.0,5.0,2.4631,1.0,-0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.4631,0.0,0.1723,75.0,11.6,0.28,0.72,0.2927,0.1547,0.6996,1.0,1.0,0.0,-3.1509,23.3563,0.0308,0.2892,0.7231,0.2769,1778.9785,344.0,4.3299,325.0,0.0149,0.5038,0.996,0.0,0.5714,14.0,0.7715,0.1249,0.0859,0.1344,8.0,-3.1509,-3.5792,0.0736,5.819,6.0
12,0,5.0,4.48,13.0,342.0,279.0,13.0,263.0,1347.0,412.0,31.0,20.2308,1.5665,5.1217,0.1179,53.7715,10.7852,12.8071,11.9508,12.8085,12.8523,279.0,164.0,0.5878,9.8184,6.9427,0.9056,0.0168,91.7254,91.1299,0.6951,0.1585,4.9104,342.0,13.0,0.2135,0.2602,0.0175,0.0877,0.0029,0.0351,0.0146,0.038,0.0146,0.0585,0.0029,0.0117,0.0556,0.0,0.0088,0.0117,0.1667,4.18,0.0175,2.3846,3.0797,4.6154,9.0,2.0583,2.74,4.2308,342.0,26.0,0.076,5.0,2.1001,2.3462,8.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9926,0.199,0.772,0.03,0.2356,0.5075,279.0,11.0,3.9427,3.0,0.8659,1.0,1.0,0.0,9.0,0.3584,0.3584,0.0,3.2258,0.0,0.4821,99.0,12.9231,0.2929,0.7071,0.2319,0.1305,0.6814,1.0,1.0,0.0,-3.0579,21.2837,0.0153,0.256,0.7593,0.2407,1442.4376,326.0,4.1652,457.0,0.0673,0.4987,0.994,0.0,0.5,14.0,0.0586,0.0396,0.3215,0.0859,8.0,-3.0579,-3.5327,0.1639,2.8972,6.0
13,0,1.0,2.43,5.0,472.0,323.0,4.0,261.0,1315.0,396.0,27.0,65.25,1.5172,5.0383,0.1034,12.2476,27.7609,30.2379,17.9713,34.9255,13.3716,323.0,148.0,0.4582,8.2349,5.823,0.8649,0.0234,130.5486,47.1669,0.6554,0.0946,4.418,472.0,5.0,0.2246,0.2203,0.0148,0.0403,0.0,0.0318,0.0021,0.0191,0.0064,0.0275,0.0042,0.0021,0.1462,0.0021,0.0085,0.0,0.25,7.0,0.0148,3.8,2.7513,5.2,9.0,2.6382,3.4097,5.2,472.0,99.0,0.2097,8.0,1.9916,1.5253,16.0,18.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,52.0,0.9938,0.167,0.822,0.012,0.0533,0.5012,323.0,4.0,1.2384,2.0,0.8113,0.0,1.0,0.0,3.0,0.0,0.3096,0.0,0.9288,0.0,0.2909,90.0,43.4,0.3889,0.6111,0.0787,0.4822,0.5891,1.0,1.0,0.0,-3.0473,21.0583,0.0248,0.2996,0.6908,0.3092,1413.7786,365.0,3.6187,524.0,0.3033,0.1118,0.5406,0.3333,0.1667,6.0,0.3854,0.1884,0.1366,0.0242,4.0,-3.0473,-3.4867,0.1501,2.9283,6.0
14,0,5.0,4.66,12.0,619.0,460.0,9.0,388.0,1976.0,590.0,38.0,43.1111,1.5206,5.0928,0.0979,34.4329,19.1666,21.162,14.8677,24.1126,13.459,460.0,209.0,0.4543,9.7447,6.8905,0.8713,0.021,110.8696,66.0833,0.6124,0.1914,4.5587,619.0,12.0,0.2569,0.1874,0.0048,0.0695,0.0016,0.0452,0.0032,0.0291,0.0129,0.0355,0.0,0.0048,0.1583,0.0,0.021,0.021,0.1486,6.3273,0.0048,3.6667,3.0064,5.5,10.0,2.3629,3.5591,5.0,619.0,124.0,0.2003,9.0,2.0854,1.6613,26.0,21.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,61.0,0.9935,0.126,0.869,0.005,0.0559,0.4193,460.0,8.0,1.7391,2.0,0.8113,0.0,0.0,2.0,6.0,0.0,0.0,0.4348,1.3043,0.0,0.4561,128.0,23.1667,0.4531,0.5469,0.2733,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,5.0,3.99,14.0,626.0,357.0,6.0,301.0,1655.0,490.0,35.0,50.1667,1.6279,5.4983,0.1163,18.1949,23.1843,24.7178,16.9267,29.5505,15.9402,357.0,188.0,0.5266,9.95,7.0357,0.8909,0.0186,116.1249,96.2022,0.7128,0.133,4.9328,626.0,14.0,0.2029,0.1949,0.0064,0.0383,0.0016,0.0335,0.0016,0.0224,0.008,0.0288,0.0,0.0032,0.1454,0.0016,0.0431,0.0048,0.2636,6.7045,0.0064,1.7857,2.8585,5.5,11.0,3.0648,3.1898,3.5714,626.0,96.0,0.1534,6.0,2.1175,1.9792,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,12.0,0.0,0.0,43.0,0.9656,0.079,0.895,0.026,0.0149,0.5044,357.0,2.0,0.5602,1.0,-0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5602,0.0,0.0933,127.0,18.0714,0.3307,0.6693,0.373,0.1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,4.0,4.06,27.0,916.0,676.0,7.0,638.0,3631.0,1116.0,98.0,91.1429,1.7492,5.6912,0.1536,-33.6587,40.5965,42.6013,24.5042,50.9471,17.3396,676.0,271.0,0.4009,10.4231,7.3702,0.8597,0.0215,93.0465,126.7425,0.5867,0.1734,5.4704,916.0,27.0,0.3253,0.1223,0.0066,0.06,0.0011,0.06,0.0087,0.0535,0.024,0.0502,0.0011,0.0033,0.0688,0.0,0.0011,0.0,0.214,4.125,0.0066,2.0741,2.8651,5.6296,10.0,2.1628,3.8087,4.9259,916.0,109.0,0.119,9.0,2.6153,1.7431,15.0,9.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,11.0,33.0,0.0,0.0,0.0,0.0,28.0,0.9908,0.081,0.899,0.02,-0.0398,0.5391,676.0,40.0,5.9172,4.0,0.7726,6.0,0.0,1.0,33.0,0.8876,0.0,0.1479,4.8817,0.0,0.5125,166.0,15.4074,0.4759,0.5241,0.244,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,4.0,4.21,48.0,971.0,684.0,40.0,613.0,3233.0,973.0,71.0,15.325,1.5873,5.2741,0.1158,56.9966,9.1166,10.763,10.7401,11.0733,13.28,684.0,265.0,0.3874,10.1325,7.1648,0.8547,0.0223,92.2934,82.2897,0.6038,0.1623,4.9751,971.0,48.0,0.24,0.1442,0.0154,0.0803,0.0072,0.0546,0.0072,0.0453,0.0216,0.0412,0.0031,0.0062,0.1298,0.0,0.0206,0.0021,0.1813,3.7574,0.0154,1.7708,3.1589,4.5833,8.0,1.6562,2.9925,4.6875,971.0,122.0,0.1256,9.0,2.358,1.7869,43.0,17.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,30.0,0.0,0.0,0.0,0.0,21.0,0.9953,0.131,0.819,0.05,0.152,0.5482,684.0,25.0,3.655,4.0,0.6396,1.0,0.0,2.0,22.0,0.1462,0.0,0.2924,3.2164,0.0,0.5968,140.0,8.0833,0.4571,0.5429,0.2984,0.0577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,4.0,3.76,24.0,903.0,646.0,18.0,578.0,2889.0,915.0,78.0,32.1111,1.583,4.9983,0.1349,40.3166,15.6133,18.2424,15.0211,18.1674,12.668,646.0,238.0,0.3684,9.364,6.6213,0.8457,0.0238,82.9108,68.1889,0.5,0.2185,4.7755,903.0,24.0,0.237,0.1118,0.0365,0.0698,0.0111,0.0454,0.01,0.0742,0.0166,0.0354,0.0089,0.0055,0.1307,0.0011,0.0332,0.0,0.1728,2.5176,0.0365,3.0417,3.2736,6.2917,12.0,2.5245,3.5188,4.75,903.0,113.0,0.1251,7.0,2.262,2.2478,24.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,33.0,0.0,0.0,0.0,0.0,33.0,0.997,0.128,0.858,0.014,0.1643,0.5015,646.0,15.0,2.322,4.0,1.053,3.0,0.0,1.0,11.0,0.4644,0.0,0.1548,1.7028,0.0,0.5229,114.0,14.5,0.5439,0.4561,0.2991,0.1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0,5.0,4.68,104.0,3688.0,2666.0,64.0,2479.0,13563.0,4116.0,354.0,38.7344,1.6603,5.4712,0.1428,27.0543,19.1085,21.2057,16.5647,23.7063,15.6062,2666.0,460.0,0.1725,8.909,6.2996,0.7773,0.0282,65.7948,134.9858,0.1783,0.2565,5.2348,3688.0,104.0,0.2975,0.163,0.0098,0.0526,0.003,0.0626,0.0043,0.0523,0.0127,0.0445,0.0022,0.0038,0.0775,0.0,0.0052,0.0019,0.2072,4.5222,0.0098,1.9712,2.9102,4.9423,14.0,2.6991,3.4308,4.6635,3688.0,455.0,0.1234,8.0,2.3551,1.6901,134.0,68.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,0.0,0.0,6.0,0.0,162.0,0.9988,0.083,0.876,0.042,-0.0318,0.4762,2666.0,67.0,2.5131,4.0,0.7141,2.0,3.0,3.0,59.0,0.075,0.1125,0.1125,2.2131,0.0,0.322,287.0,16.6731,0.8118,0.1882,0.2094,0.0581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,5.0,4.81,24.0,741.0,537.0,11.0,459.0,2500.0,722.0,53.0,41.7273,1.573,5.4466,0.1155,31.4073,19.2449,21.3096,15.6688,25.0872,15.5168,537.0,229.0,0.4264,9.8821,6.9877,0.8644,0.0216,110.8302,67.6929,0.6201,0.1703,4.9088,741.0,24.0,0.2551,0.1849,0.0054,0.0972,0.0027,0.0364,0.0054,0.0351,0.0175,0.0202,0.004,0.0054,0.1457,0.0,0.004,0.0013,0.1795,6.403,0.0054,3.0833,2.9117,5.4167,10.0,2.08,2.8644,4.25,741.0,144.0,0.1943,8.0,2.2119,1.4583,47.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,45.0,0.9934,0.116,0.864,0.021,-0.0679,0.5205,537.0,14.0,2.6071,5.0,1.3788,4.0,2.0,0.0,8.0,0.7449,0.3724,0.0,1.4898,0.0,0.3313,136.0,13.75,0.4265,0.5735,0.3814,0.1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0,4.0,4.07,8.0,616.0,424.0,4.0,360.0,1958.0,569.0,43.0,90.0,1.5806,5.4389,0.1194,-18.23,38.1606,40.7778,21.8596,49.1872,15.8518,424.0,208.0,0.4906,10.1014,7.1427,0.8823,0.0195,89.7784,106.1223,0.6538,0.1587,4.8585,616.0,8.0,0.2597,0.1769,0.0081,0.0731,0.0049,0.0406,0.0081,0.0292,0.0114,0.0341,0.0081,0.0065,0.1364,0.0,0.0081,0.0,0.1948,5.4603,0.0081,6.0,2.961,7.375,12.0,2.8257,3.5085,5.5,616.0,104.0,0.1688,7.0,2.111,1.6538,23.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,40.0,0.9909,0.114,0.872,0.014,0.0347,0.5067,424.0,10.0,2.3585,5.0,1.4855,3.0,2.0,0.0,5.0,0.7075,0.4717,0.0,1.1792,0.0,0.4245,121.0,34.25,0.3884,0.6116,0.2418,0.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,5.0,4.01,20.0,623.0,453.0,17.0,389.0,2058.0,622.0,48.0,22.8824,1.599,5.2905,0.1234,48.3364,12.202,14.0887,12.7284,14.9294,14.0145,453.0,213.0,0.4702,10.0076,7.0765,0.8766,0.0202,115.5895,81.9647,0.615,0.2113,4.7682,623.0,20.0,0.2697,0.1509,0.0048,0.0738,0.0048,0.0433,0.0112,0.0658,0.0096,0.0401,0.0032,0.0016,0.1589,0.0,0.0048,0.0,0.1573,4.2222,0.0048,2.45,2.9713,5.55,9.0,1.3592,3.116,4.35,623.0,134.0,0.2151,8.0,2.2317,1.4851,33.0,15.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,59.0,0.9879,0.108,0.853,0.039,-0.072,0.5393,453.0,8.0,1.766,4.0,1.0,0.0,4.0,0.0,4.0,0.0,0.883,0.0,0.883,0.0,0.3419,128.0,13.25,0.3984,0.6016,0.2847,0.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0,4.0,3.96,10.0,382.0,258.0,1.0,231.0,1301.0,380.0,27.0,231.0,1.645,5.632,0.1169,-166.7988,93.9113,97.0753,32.8134,120.5969,17.1882,258.0,150.0,0.5814,9.3386,6.6034,0.9023,0.0176,130.4008,91.0846,0.7867,0.0933,5.2209,382.0,10.0,0.2906,0.1675,0.0052,0.055,0.0052,0.0602,0.0026,0.0157,0.0052,0.0419,0.0,0.0026,0.0759,0.0,0.0079,0.0105,0.2539,7.5862,0.0052,2.3,2.7821,5.1,7.0,1.7578,3.2612,4.5,382.0,36.0,0.0942,5.0,1.7892,1.8056,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,16.0,0.9761,0.138,0.819,0.043,-0.0917,0.5063,258.0,3.0,1.1628,2.0,0.9183,1.0,0.0,0.0,2.0,0.3876,0.0,0.0,0.7752,0.0,0.5761,89.0,17.7,0.2472,0.7528,0.2955,0.1989,0.6065,1.0,1.0,0.0,-2.8489,17.268,0.007,0.2715,0.6961,0.3039,1067.5568,303.0,4.0244,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852,0.3007,0.0397,0.0372,1.0,-2.8489,-3.3456,0.1483,3.3501,6.0
24,0,4.0,3.97,10.0,440.0,255.0,7.0,221.0,1105.0,319.0,17.0,31.5714,1.4434,5.0,0.0769,52.6751,13.7554,15.7055,12.0318,17.9057,12.6624,255.0,126.0,0.4941,7.8904,5.5794,0.8728,0.023,159.3233,64.4332,0.6349,0.1587,4.5569,440.0,10.0,0.2523,0.1614,0.0091,0.0318,0.0045,0.0295,0.0045,0.0295,0.0136,0.0273,0.0,0.0023,0.0795,0.0,0.05,0.0091,0.2955,5.5526,0.0091,1.6,2.8509,5.3,9.0,2.3259,3.9777,5.0,440.0,60.0,0.1364,6.0,1.995,2.0833,8.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,28.0,0.9836,0.13,0.854,0.016,0.0546,0.3815,255.0,2.0,0.7843,1.0,-0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7843,0.0,0.0742,84.0,18.6,0.4048,0.5952,0.0686,0.2214,-0.0938,1.0,1.0,0.0,-2.6714,14.4599,0.0168,0.2773,0.7395,0.2605,1330.5735,285.5,3.624,476.0,0.0157,0.5196,0.9444,0.0,0.6667,12.0,0.0,0.0,0.0,0.0,7.0,-2.6714,-3.2042,0.0888,6.001,6.0
25,0,5.0,4.23,14.0,762.0,548.0,8.0,461.0,2429.0,708.0,47.0,57.625,1.5358,5.269,0.102,18.4176,25.0061,27.1281,16.9759,32.1994,14.6679,548.0,230.0,0.4197,9.8251,6.9474,0.8623,0.0218,116.815,91.0489,0.5696,0.2217,4.7044,762.0,14.0,0.2664,0.2113,0.0026,0.0879,0.0,0.0381,0.0092,0.0328,0.0052,0.0328,0.0013,0.0,0.1404,0.0,0.0052,0.0026,0.164,8.193,0.0026,4.7857,2.8183,6.0,11.0,2.5635,3.2065,4.0,762.0,175.0,0.2297,8.0,2.0694,1.5029,59.0,32.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,65.0,0.9861,0.087,0.884,0.028,0.0079,0.5037,548.0,4.0,0.7299,1.0,-0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.7299,0.0,0.199,152.0,26.1429,0.4276,0.5724,0.3178,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,5.0,4.69,23.0,1123.0,697.0,22.0,599.0,3235.0,969.0,85.0,27.2273,1.6177,5.4007,0.1419,42.3422,14.1175,16.567,14.3582,17.6208,14.8688,697.0,247.0,0.3544,9.3558,6.6155,0.8415,0.0242,75.4618,112.4779,0.3846,0.3077,4.9369,1123.0,23.0,0.187,0.1959,0.0232,0.0525,0.0071,0.0365,0.0089,0.0285,0.0071,0.0365,0.0045,0.0027,0.1051,0.0018,0.0588,0.0009,0.2431,4.3902,0.0232,2.913,3.0802,4.2609,9.0,1.916,3.765,4.3478,1123.0,136.0,0.1211,8.0,2.2211,2.1029,12.0,23.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,21.0,0.0,0.0,64.0,0.999,0.18,0.775,0.045,0.1013,0.4922,697.0,15.0,2.1521,6.0,1.3996,0.0,5.0,2.0,8.0,0.0,0.7174,0.2869,1.1478,0.0,0.3486,133.0,19.8261,0.7594,0.2406,0.1331,0.1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0,3.0,3.6,58.0,986.0,685.0,49.0,596.0,3338.0,1035.0,98.0,12.1633,1.7366,5.6007,0.1644,47.5749,9.6453,11.4425,11.2081,11.0308,14.6984,685.0,252.0,0.3679,9.6284,6.8083,0.8468,0.0235,90.106,101.7524,0.5556,0.2024,5.0891,986.0,58.0,0.3032,0.0872,0.0051,0.0578,0.001,0.0781,0.0061,0.0548,0.0091,0.0365,0.001,0.0061,0.074,0.0,0.0,0.0,0.2799,4.6875,0.0051,1.0,2.7604,4.5517,9.0,1.7633,2.848,3.7931,986.0,103.0,0.1045,7.0,2.1603,1.7476,10.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0,0.0,42.0,0.9977,0.148,0.822,0.03,0.188,0.5189,685.0,19.0,2.7737,3.0,0.5907,1.0,1.0,0.0,17.0,0.146,0.146,0.0,2.4818,0.0,0.5876,147.0,6.7241,0.4286,0.5714,0.2387,0.0457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0,3.0,3.51,13.0,1249.0,924.0,7.0,744.0,3809.0,1131.0,70.0,106.2857,1.5202,5.1196,0.0941,-29.6506,43.7993,46.2777,21.1944,55.8263,14.0249,924.0,219.0,0.237,7.2046,5.0944,0.7892,0.0309,161.6583,44.3139,0.3333,0.3196,4.4524,1249.0,13.0,0.2722,0.1633,0.0056,0.0576,0.0032,0.0304,0.0048,0.0649,0.0072,0.0312,0.0016,0.0056,0.1857,0.0,0.0168,0.0032,0.1465,4.4295,0.0056,5.8462,2.9369,7.2308,12.0,3.117,4.1573,5.6154,1249.0,281.0,0.225,12.0,1.9355,1.3879,34.0,57.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,4.0,13.0,2.0,0.0,1.0,0.0,0.0,159.0,0.9971,0.108,0.87,0.022,0.0019,0.5003,924.0,10.0,1.0823,3.0,0.7219,2.0,0.0,0.0,8.0,0.2165,0.0,0.0,0.8658,0.0,0.571,123.0,42.3846,0.7398,0.2602,0.1986,0.3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0,4.0,4.09,16.0,684.0,509.0,11.0,415.0,2199.0,653.0,40.0,37.7273,1.5735,5.2988,0.0964,35.4242,17.6909,18.9463,14.0229,22.391,14.5723,509.0,217.0,0.4263,9.6184,6.8012,0.8632,0.0219,156.4762,61.3461,0.6175,0.1889,4.6149,684.0,16.0,0.2354,0.2135,0.0029,0.0585,0.0044,0.038,0.0044,0.0629,0.0073,0.0322,0.0044,0.0015,0.1886,0.0,0.0044,0.0044,0.1374,4.7595,0.0029,2.6875,2.9055,6.0,14.0,3.8079,3.3264,3.875,684.0,147.0,0.2149,6.0,1.6801,1.2449,29.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,85.0,0.9916,0.112,0.868,0.021,0.0235,0.5223,509.0,7.0,1.3752,2.0,0.8631,0.0,2.0,0.0,5.0,0.0,0.3929,0.0,0.9823,0.0,0.3921,134.0,19.3125,0.4328,0.5672,0.1771,0.1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
